EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCMT,PCOL,PCON,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHGT,PHSN,PHTN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PQBS,PRBF,PRBK,PRBS,PRSE,PSA0,PSA1,PSA2,PSB0,PSB1,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRDO,TRDS,TRFB,TRFK,TRFY,TRHM,TRJR,TRSB,TRSW,TRTA,TRTL,TRTS,TRWU,PLTY,PPOS,PYWT,PLDT,PCPH,PROL,PCBT,PSA3,PSB2,PSB3,PICN,PHAN,PSA4,PSB4,PSA5,PSA6,PSB5,PSB6,PSTY
4,0,85,29,78,58,46,46,64,15,51,3930,271,0,23,48,0,511,63,13,20,72,PittmanAnthony_21954,48,Anthony,222,21954,75,21,Birmingham,10,89,41,86,11,16,10,50487,16,39,0,79,-31,78,54,46,1,Pittman,49,100,55,99,62,81,13,48,45,50,40,56,15,21954,62,45,48,45,20,0,45,45,45,3,0,0,0,0,0,0,1,81,82,5,0,67,1646,12,79,14,19,1,79,35,20,15,0,21,0,0,0,80,50,5,23,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,0,84,26,75,55,45,48,65,12,58,8455,14,1,90,59,1,511,63,20,25,71,RhattiganJon_21957,55,Jon,48,21957,72,12,Naperville,10,83,59,78,20,20,10,4283,54,37,0,75,-31,78,41,50,1,Rhattigan,40,100,51,99,65,81,34,50,40,37,51,60,31,21957,63,49,49,49,6,0,51,51,52,3,90,0,0,0,0,0,1,80,82,10,0,72,1597,6,81,6,6,1,88,25,25,6,90,14,1,0,90,76,50,4,34,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,87,28,82,68,63,52,64,12,66,7626,119,0,22,61,0,511,63,20,65,74,DowellAndrew_21958,59,Andrew,227,21958,73,34,North Ridgeville,10,87,40,76,12,13,10,34104,20,58,0,83,-31,75,64,61,1,Dowell,45,100,53,99,69,78,30,55,62,54,50,66,25,21958,65,45,45,45,11,0,46,47,47,3,0,0,0,0,0,0,1,84,81,10,0,70,1609,13,75,18,23,1,76,28,24,22,0,17,0,0,0,65,50,6,32,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,0,89,26,73,74,59,45,35,13,73,5423,153,3,263,79,2,511,63,53,59,72,WrightBrock_21959,10,Brock,34,21959,76,42,Cypress,10,84,89,78,21,22,10,56634,56,75,0,26,-31,68,58,11,1,Wright,13,100,10,99,16,34,60,51,76,48,55,14,58,21959,66,56,58,58,6,0,56,59,60,11,50,192,414,126,71,268,1,86,84,10,0,79,1102,6,43,10,15,1,83,35,26,10,656,10,3,268,656,95,50,4,64,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,4,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0
4,0,81,28,74,62,67,48,39,16,74,3022,112,0,103,78,0,511,63,46,61,66,MabryTyler_21961,10,Tyler,132,21961,75,21,Ypsilanti,10,88,43,77,11,15,34,44344,52,73,0,28,-31,65,59,15,1,Mabry,17,100,12,99,19,34,60,60,74,51,63,19,52,21961,60,56,58,58,6,1,61,60,58,11,0,0,0,0,0,0,1,75,78,10,0,73,2095,6,37,10,15,1,81,40,24,10,0,10,0,0,0,87,50,5,59,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,88,29,82,74,80,74,29,21,71,2433,201,1,23,86,1,511,63,74,47,77,IrwinTrenton_21962,11,Trenton,21,21962,74,4,Valencia,10,90,38,82,21,22,75,21943,24,82,0,17,-31,44,75,14,1,Irwin,13,100,11,99,16,34,67,42,80,72,44,21,73,21962,70,20,33,18,6,0,30,46,24,11,23,0,0,0,0,0,1,88,81,25,0,66,908,15,29,15,20,1,84,24,25,15,23,18,1,0,23,40,50,5,74,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,0,75,27,64,70,24,22,71,12,34,19,172,0,23,29,0,511,63,4,55,57,AdamsMyles_21963,62,Myles,267,21963,74,42,Arlington,10,87,66,71,10,15,10,18746,29,20,0,79,-31,80,24,18,1,Adams,14,100,73,99,68,78,20,32,16,22,27,23,8,21963,65,45,45,45,6,0,45,45,45,5,0,0,0,0,0,0,2,66,71,10,0,80,805,6,75,6,6,1,75,22,25,6,0,14,0,0,0,130,50,5,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,0,71,31,64,51,27,15,38,10,63,7262,153,1,103,49,1,511,63,25,35,62,DalyScott_21973,10,Scott,54,21973,74,12,Downers Grove,64,91,46,69,15,14,10,14518,44,51,0,46,-31,63,27,15,1,Daly,11,100,10,99,38,51,21,46,47,22,34,19,31,21973,57,55,54,53,6,0,46,46,44,5,103,0,0,0,0,0,2,71,68,45,0,72,1644,6,51,6,10,1,74,49,35,6,103,9,1,0,103,85,50,5,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0,60,28,55,76,18,13,21,12,25,2892,172,1,23,28,1,511,63,5,45,45,LeverettNick_21975,15,Nick,286,21975,75,32,Concord,10,90,61,73,11,16,10,22585,76,15,0,35,-31,82,19,10,1,Leverett,10,100,15,99,12,23,20,15,15,22,29,10,5,21975,68,73,75,77,6,0,67,68,69,5,23,0,0,0,0,0,2,67,84,0,0,85,1107,6,34,6,6,1,76,24,22,6,23,10,1,0,23,150,50,5,10,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,0,88,29,74,66,73,63,22,19,72,5567,237,0,22,79,0,511,63,61,60,70,FortsonJody_21980,14,Jody,219,21980,76,31,Buffalo,10,80,89,83,21,22,46,15799,41,77,0,34,-31,49,72,19,1,Fortson,31,100,17,99,23,38,69,61,79,67,67,23,62,21980,67,49,55,51,21,0,57,58,54,11,0,0,0,0,0,0,1,85,78,15,0,66,868,12,33,16,22,1,75,68,24,24,0,14,0,0,0,66,50,5,66,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,87,27,83,65,70,44,46,15,59,3790,97,0,99,66,0,511,63,12,75,78,ParkerAJ_21983,25,AJ,234,21983,71,35,Bartlesville,10,85,37,81,11,15,40,30906,15,52,0,57,-31,48,75,70,1,Parker,65,100,21,99,67,66,15,25,60,67,25,69,19,21983,64,25,21,25,6,0,25,21,25,8,0,0,0,0,0,0,1,87,89,95,0,56,1642,6,53,6,6,1,78,24,26,6,0,10,0,0,0,18,50,4,24,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,91,27,87,51,62,42,50,15,58,4002,148,0,103,63,0,511,63,10,75,86,PriceBobby_21984,42,Bobby,224,21984,75,45,Virginia Beach,10,85,37,96,11,14,40,51642,20,52,0,81,-31,52,73,57,1,Price,68,100,40,99,49,78,20,42,61,64,38,62,15,21984,60,35,35,35,6,0,35,35,35,13,0,0,0,0,0,0,1,90,87,25,0,70,1645,6,60,6,6,1,84,29,23,6,0,18,0,0,0,48,50,6,20,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,84,27,78,56,57,36,55,10,57,2506,480,1,50,63,1,511,63,13,65,76,JohnsonCaleb_21985,54,Caleb,102,21985,74,4,San Diego,10,87,51,89,17,20,35,58170,10,54,0,72,-31,65,60,57,1,Johnson,66,100,42,99,58,76,23,36,55,52,29,65,18,21985,59,35,35,35,6,0,35,35,35,3,50,0,0,0,0,0,1,81,84,30,0,67,919,6,77,6,6,1,67,35,30,6,50,11,1,0,50,67,50,4,22,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,0,87,28,79,73,51,41,74,12,53,1984,88,0,23,62,0,511,63,5,77,68,GriffithJonas_21986,49,Jonas,245,21986,76,16,Louisville,10,87,48,85,14,20,10,55353,22,44,0,81,-31,82,49,55,1,Griffith,39,100,54,99,72,84,15,39,48,43,32,63,5,21986,72,45,45,45,6,0,45,45,45,13,0,0,0,0,0,0,1,83,86,20,0,77,880,6,83,6,6,1,82,29,18,6,0,10,0,0,0,90,50,5,15,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,92,27,88,71,55,43,51,15,52,3214,153,1,118,67,1,511,63,16,85,85,McCloudNick_21992,34,Nick,153,21992,73,39,Rock Hill,10,90,24,82,15,15,50,19258,23,53,0,58,-31,50,70,68,1,McCloud,71,100,26,99,69,69,24,33,66,61,34,73,21,21992,71,35,35,35,6,0,35,35,35,3,118,0,0,0,0,0,1,90,83,20,0,58,976,6,60,6,6,1,79,36,31,6,118,15,1,0,118,31,50,4,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,73,27,58,60,19,19,70,12,36,5346,182,1,326,28,1,511,63,3,50,47,WilliamsChris_21993,54,Chris,176,21993,74,31,Brooklyn,10,88,91,68,17,21,10,33466,37,15,0,81,-31,81,10,13,1,Williams,10,100,72,99,62,75,15,17,15,10,38,15,7,21993,64,45,45,45,6,0,45,45,45,5,326,0,0,0,0,0,2,67,71,20,0,84,3182,6,78,6,6,1,78,18,14,6,326,12,1,0,326,142,50,4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5,0,87,29,74,46,64,63,61,18,70,4147,0,0,22,74,0,511,63,47,66,72,ReyesSammis_21994,52,Sammis,106,21994,77,50,Talcahauno,10,86,35,89,26,32,15,40119,48,73,0,69,-31,62,70,21,1,Reyes,26,100,53,99,42,68,65,67,76,65,65,28,51,21994,56,51,52,53,9,0,54,56,58,12,0,0,0,0,0,0,1,83,75,20,0,81,1027,21,68,25,32,1,74,22,39,23,0,11,0,0,0,100,50,3,57,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,78,30,73,66,30,35,74,12,42,5346,254,1,103,37,1,511,63,12,35,59,WilliamsJonah_21996,63,Jonah,54,21996,77,11,Meridian,10,90,54,83,13,17,10,35767,36,27,0,82,-31,82,24,16,1,Williams,18,100,70,99,67,73,22,41,32,22,39,20,15,21996,69,46,46,46,9,0,45,45,45,15,103,0,0,0,0,0,2,78,73,20,0,82,9678,9,81,9,9,1,78,30,23,9,103,17,1,0,103,115,50,5,18,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,0,67,27,61,88,30,29,47,12,34,2454,90,3,700,22,3,511,63,10,35,50,JacksonAJ_21997,34,Alaric,98,21997,79,50,Windsor,10,92,77,64,11,13,10,29498,85,25,0,43,-31,85,21,10,1,Jackson,10,100,46,99,21,45,21,24,27,14,33,12,15,21997,83,82,84,85,6,0,91,89,87,15,50,188,500,650,2300,4893,2,63,82,1,0,85,911,6,42,6,6,1,86,22,26,6,738,16,3,4893,738,185,50,4,20,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,5,4,0,0,0,3,0,1943,0,0,0,0,0,0,0,0,0,0
4,0,81,26,67,62,34,27,71,12,38,2506,69,0,103,35,0,511,63,11,45,63,JohnsonIIIRaymond_21998,58,Raymond,268,21998,75,39,Columbia,10,90,56,80,16,15,10,44218,19,32,0,77,-31,81,39,20,1,Johnson III,24,100,69,99,60,76,17,44,31,32,28,23,15,21998,62,45,45,45,6,0,45,45,45,5,0,0,0,0,0,0,1,79,74,10,0,75,10926,6,75,6,6,1,81,19,25,6,0,10,0,0,0,110,50,4,22,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,91,26,88,65,50,42,43,10,55,1395,162,0,103,52,0,511,63,27,35,83,DunnIsaiah_21999,32,Isaiah,108,21999,72,4,Oakland,10,85,47,85,11,10,62,63547,19,42,0,46,-31,45,70,64,1,Dunn,70,100,28,99,66,72,35,30,50,64,27,62,30,21999,66,35,35,35,6,0,35,35,35,3,0,0,0,0,0,0,1,92,87,38,0,59,857,6,47,6,6,1,71,35,25,6,0,12,0,0,0,33,50,4,32,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,88,28,79,58,75,59,44,15,53,2061,149,1,40,71,1,511,63,10,80,76,HallKemon_22000,33,Kemon,227,22000,71,23,Calhoun City,10,88,40,84,10,11,50,4793,15,63,0,44,-31,45,80,64,1,Hall,68,100,31,99,62,69,24,30,67,72,26,66,10,22000,61,35,35,35,6,0,35,35,35,8,40,0,0,0,0,0,1,87,87,10,0,58,881,6,55,6,6,1,68,21,25,6,40,10,1,0,40,30,50,5,10,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,79,28,72,57,62,51,26,11,66,2365,10,0,92,70,0,511,63,46,30,61,HudsonTommy_22001,17,Tommy,16,22001,77,4,San Jose,10,85,89,78,19,21,15,45241,60,68,0,35,-31,70,64,14,1,Hudson,15,100,17,99,20,30,63,66,69,59,61,18,51,22001,62,63,64,65,16,0,66,66,64,11,0,0,0,0,0,0,1,76,78,15,0,75,903,11,31,20,25,1,87,29,30,12,0,10,0,0,0,95,50,5,57,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,79,28,77,79,64,37,28,11,68,3997,136,1,99,66,1,511,63,44,15,67,PrenticeAdam_22002,26,Adam,71,22002,72,4,Fresno,10,92,46,84,11,15,25,32825,82,53,0,44,-31,68,64,10,1,Prentice,15,100,25,99,15,41,52,63,58,59,63,12,52,22002,69,53,68,50,5,0,52,67,58,2,99,0,0,0,0,0,1,77,74,0,0,76,1016,5,39,10,15,1,78,27,24,5,99,17,1,0,99,85,50,4,57,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,0,69,30,64,52,10,17,63,16,37,8480,265,0,80,39,0,511,63,5,15,53,BadaDavid_22003,48,David,266,22003,76,50,Munich,10,84,61,77,30,33,10,49719,23,21,0,78,-31,78,26,10,1,Bada,19,100,66,99,54,74,18,15,25,25,26,10,7,22003,57,45,45,45,6,0,45,45,45,13,0,0,0,0,0,0,2,70,67,20,0,79,2680,6,78,6,6,1,84,22,17,6,0,10,0,0,0,133,50,5,10,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,0,82,30,75,63,59,56,59,35,68,8482,90,0,105,74,0,511,63,45,15,67,HesseParker_22005,56,Parker,23,22005,75,48,LaCrosse,10,90,43,87,38,43,25,53815,55,69,0,62,-31,67,65,22,1,Hesse,15,100,63,99,44,67,61,63,66,60,64,29,50,22005,59,57,61,60,19,0,63,65,63,3,0,0,0,0,0,0,1,81,81,20,0,73,892,23,64,27,32,1,85,30,37,27,0,22,0,0,0,101,50,5,55,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,68,27,70,60,35,23,72,12,45,6564,202,1,50,38,1,511,63,5,40,65,KamaraSam_22009,59,Sam,286,22009,73,29,Carteret,10,88,92,72,26,30,10,44473,35,23,0,80,-31,79,25,29,1,Kamara,45,100,71,99,58,76,15,48,27,20,56,34,5,22009,61,45,45,45,6,0,45,45,45,3,50,0,0,0,0,0,1,72,74,20,0,78,938,6,75,6,6,1,82,10,16,6,50,18,1,0,50,112,50,4,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,92,28,91,65,77,69,28,21,67,5342,189,1,23,78,1,511,63,64,55,87,WilkersonKristian_22011,18,Kristian,219,22011,73,41,Memphis,10,91,82,91,14,19,66,20537,26,76,0,43,-31,42,77,28,1,Wilkerson,31,100,16,99,29,40,63,59,77,70,49,33,66,22011,67,17,32,19,17,0,22,41,27,13,23,0,0,0,0,0,1,88,82,50,0,60,1093,14,39,18,21,1,77,31,25,22,23,19,1,0,23,54,50,5,69,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,77,29,75,60,64,59,32,14,70,8485,209,1,23,75,1,511,63,49,20,66,MyarickChris_22013,19,Chris,24,22013,77,37,Elkins Park,10,89,86,79,19,21,15,13495,53,69,0,41,-31,66,67,14,1,Myarick,12,100,15,99,20,39,61,62,77,59,61,16,54,22013,59,56,60,59,15,0,57,61,59,12,23,0,0,0,0,0,1,78,79,20,0,79,994,15,40,20,25,1,75,29,29,21,23,10,1,0,23,101,50,5,59,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,90,28,83,54,78,59,23,25,68,5366,252,0,103,79,0,511,63,60,45,78,WinstonJrEasop_22016,10,Easop,195,22016,72,4,San Francisco,10,90,85,83,14,18,79,36280,22,79,0,16,-31,39,75,17,1,Winston Jr,15,100,10,99,21,31,61,44,76,70,39,24,64,22016,61,22,28,20,6,0,10,36,19,3,0,0,0,0,0,0,1,87,81,15,0,54,1100,6,24,10,15,1,84,35,31,14,0,13,0,0,0,32,50,5,66,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,89,28,90,60,53,35,45,18,60,103,27,1,117,65,1,511,63,15,65,84,AndersonZayne_22017,52,Zayne,7,22017,74,43,Stansbury Park,10,80,39,82,24,23,45,6201,20,50,0,63,-31,47,60,64,1,Anderson,58,100,43,99,61,76,25,38,53,58,40,70,20,22017,66,35,35,35,10,0,35,35,35,1,117,0,0,0,0,0,1,90,86,10,0,59,2070,10,67,10,16,1,74,30,31,10,117,12,1,0,117,46,50,4,28,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,69,30,64,61,28,27,15,33,53,8547,379,1,110,50,1,511,63,15,35,48,WaitmanCorliss_22019,10,Corliss,281,22019,74,50,Ghent,10,88,3,68,80,94,10,43831,21,22,0,44,-31,24,28,12,1,Waitman,10,100,10,99,15,30,15,19,37,24,38,15,15,22019,76,16,16,16,25,0,17,21,17,5,110,0,0,0,0,0,2,71,83,42,50,46,2658,31,35,36,41,1,77,22,45,29,110,25,1,0,110,50,50,5,15,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,0,87,27,80,62,82,72,25,75,51,3901,167,2,262,45,1,20,1,12,57,78,PickettKenny_22046,5,Kenny,9,22046,75,29,Oakhurst,10,88,15,80,40,51,12,12986,16,22,0,16,-31,25,70,9,1,Pickett,9,100,5,99,19,29,18,44,39,71,61,10,15,22046,66,12,16,15,80,4,15,20,19,3,198,262,0,0,0,0,1,81,87,30,5,68,1889,78,29,78,83,1,88,73,86,82,460,77,2,0,460,65,50,3,25,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,90,26,79,54,82,56,21,70,57,8619,37,1,40,48,1,10,3,11,51,81,RidderDesmond_22047,10,Desmond,102,22047,75,16,Louisville,10,92,18,86,15,19,11,64443,15,17,0,17,-31,23,61,10,1,Ridder,10,100,10,99,12,27,15,52,21,49,45,12,15,22047,66,12,14,15,82,1,12,18,13,11,40,0,0,0,0,0,1,88,85,40,23,64,1912,75,27,77,83,1,94,82,90,82,40,74,1,0,40,47,50,3,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,93,26,92,59,88,77,29,78,67,5349,105,4,141,58,1,22,3,17,59,89,WillisMalik_22048,10,Malik,224,22048,73,9,Atlanta,10,92,2,83,20,23,48,51771,24,39,0,30,-31,35,84,22,1,Willis,16,100,10,99,16,41,22,73,43,80,69,28,26,22048,71,18,20,16,82,6,15,26,19,1,71,94,118,23,23,46,1,90,84,20,9,72,2039,77,35,74,81,1,94,83,93,79,424,79,4,46,424,59,50,3,33,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,30,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
5,0,85,26,76,65,66,42,19,56,67,8491,246,1,23,22,1,32,4,10,43,74,ZappeBailey_22049,10,Bailey,25,22049,73,42,Victoria,10,91,11,74,32,38,10,53691,17,13,0,15,-31,26,55,10,1,Zappe,10,100,10,99,16,24,16,32,14,47,27,13,12,22049,64,13,17,17,77,11,11,19,14,1,23,0,0,0,0,0,2,76,88,48,0,56,2065,77,24,76,84,1,89,78,85,77,23,76,1,0,23,60,50,3,14,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,90,25,83,97,88,91,36,28,91,5346,153,4,632,72,4,21,5,55,54,85,WilliamsKyren_22051,10,Kyren,147,22051,69,24,St. Louis,10,86,23,78,15,19,79,54204,45,63,1,36,-31,47,88,22,1,Williams,22,100,10,99,27,45,60,90,63,77,93,30,63,22051,89,41,59,37,26,0,38,47,32,1,50,614,1000,582,550,1132,1,87,89,20,0,79,2036,27,42,33,38,1,85,14,44,34,2709,29,4,1132,2709,34,50,3,69,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,24,0,2,0,1045,0,0,0,0,0,0,0,0,0,0,0
2,0,94,25,83,68,76,75,30,23,90,8487,123,1,96,69,1,18,6,52,66,82,BadieTyler_22052,10,Tyler,254,22052,68,17,New Orleans,10,87,28,81,15,18,72,14524,38,53,0,31,-31,37,76,19,1,Badie,20,100,10,99,24,36,55,70,55,72,76,28,58,22052,69,28,57,23,14,0,27,39,21,1,96,0,0,0,0,0,1,90,87,15,0,74,1152,10,34,15,20,1,85,24,25,17,96,12,1,0,96,37,50,3,62,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,91,25,80,69,76,78,34,27,91,2143,118,4,110,66,1,26,4,43,51,80,HaskinsHassan_22053,18,Hassan,204,22053,74,24,St. Louis,10,86,28,85,14,15,66,54587,46,50,1,37,-31,44,77,18,1,Haskins,21,100,17,99,30,42,44,77,51,71,82,26,52,22053,69,32,56,37,23,0,30,44,35,1,71,87,99,17,17,34,1,89,86,0,0,77,1760,15,41,20,25,1,84,25,35,25,367,24,4,34,367,68,50,3,58,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,30,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
1,0,93,25,94,91,91,87,35,20,90,1032,71,5,351,70,5,31,2,57,74,92,CookJames_22054,10,James,284,22054,71,8,Miami,10,88,4,81,14,19,74,52283,43,52,0,37,-31,38,95,24,1,Cook III,17,100,10,99,31,47,62,71,54,87,64,34,65,22054,93,26,51,21,10,0,29,42,24,1,50,400,1120,301,188,1029,1,92,85,25,0,67,1304,10,40,14,20,1,84,30,27,10,3993,17,5,1029,3993,30,50,3,68,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,3,0,2,0,1175,180,180,0,0,1248,180,0,0,0,0,0
5,0,90,26,80,75,85,85,38,29,94,4204,4,4,340,65,1,34,3,37,44,77,RobinsonJrBrian_22055,12,Brian,216,22055,73,0,Tuscaloosa,10,92,3,78,17,19,73,4411,42,43,0,39,-31,43,83,12,1,Robinson Jr,13,100,11,99,15,45,47,83,44,70,87,17,45,22055,78,35,54,40,18,0,31,38,25,1,71,91,115,21,21,63,1,88,88,15,0,81,1918,18,39,20,29,1,89,23,29,18,617,13,4,63,617,68,50,3,52,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,26,0,1,2,340,21,0,0,0,0,0,0,0,0,0,0
1,0,92,26,85,79,84,83,26,21,89,5307,10,4,363,76,1,27,3,57,36,86,WhiteRachaad_22056,10,Rachaad,287,22056,72,24,Kansas City,10,90,1,87,18,21,75,24635,39,60,0,23,-31,37,87,12,1,White,15,100,10,99,16,34,62,75,59,76,76,17,64,22056,78,29,58,24,15,0,36,37,29,1,70,94,117,23,23,92,1,90,83,5,0,74,2028,10,30,15,20,1,85,30,26,18,621,14,4,92,621,54,50,3,71,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,6,0,1,0,340,23,23,0,0,0,0,0,0,0,0,0
1,0,85,27,78,73,77,78,32,23,87,644,227,1,23,65,1,29,7,35,39,79,BrownBrittain_22057,10,Brittain,228,22057,73,9,Canton,10,84,38,83,17,16,43,21689,33,45,0,35,-31,39,76,20,1,Brown,20,100,10,99,23,41,43,73,46,68,78,27,44,22057,63,37,39,30,10,0,34,36,28,6,23,0,0,0,0,0,1,83,81,15,0,73,2931,10,37,15,20,1,81,34,25,10,23,13,1,0,23,45,50,3,50,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
